work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size
2022,INTERMEDIATE,FULLTIME,118208,0,M
2022,INTERMEDIATE,FULLTIME,110820,0,M
2021,JUNIOR,PARTTIME,19073,50,L
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,95000,100,M
2022,EXPERT,FULLTIME,70000,100,M
2022,INTERMEDIATE,FULLTIME,75000,100,M
2022,INTERMEDIATE,CONTRACT,7500,50,M
2022,INTERMEDIATE,FULLTIME,113000,0,L
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,INTERMEDIATE,FULLTIME,113000,100,L
2022,INTERMEDIATE,FULLTIME,140000,100,M
2021,EXPERT,FULLTIME,50000,100,S
2022,INTERMEDIATE,FULLTIME,53368,100,M
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,140000,0,M
2022,EXPERT,FULLTIME,29944,50,S
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,EXPERT,FULLTIME,160000,0,L
2022,EXPERT,FULLTIME,119300,0,L
2022,INTERMEDIATE,FULLTIME,145000,50,L
2022,EXPERT,FULLTIME,105000,0,M
2022,EXPERT,FULLTIME,90000,0,M
2022,EXPERT,FULLTIME,146200,100,M
2022,EXPERT,FULLTIME,124270,100,M
2022,INTERMEDIATE,FULLTIME,225000,0,M
2022,INTERMEDIATE,FULLTIME,160000,0,M
2022,INTERMEDIATE,FULLTIME,54634,100,S
2022,EXPERT,FULLTIME,185800,100,M
2022,EXPERT,FULLTIME,137400,100,M
2022,EXPERT,FULLTIME,245000,0,M
2022,EXPERT,FULLTIME,180000,0,M
2022,EXPERT,FULLTIME,203500,0,M
2022,EXPERT,FULLTIME,152000,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,EXPERT,FULLTIME,186000,100,M
2022,EXPERT,FULLTIME,148800,100,M
2022,EXPERT,FULLTIME,95386,50,L
2022,INTERMEDIATE,FULLTIME,128058,50,L
2022,JUNIOR,FULLTIME,82000,0,L
2022,JUNIOR,PARTTIME,110000,100,M
2022,INTERMEDIATE,FULLTIME,173000,50,M
2022,EXPERT,FULLTIME,203500,0,M
2022,EXPERT,FULLTIME,152000,0,M
2022,EXPERT,FULLTIME,186000,100,M
2022,EXPERT,FULLTIME,148800,100,M
2022,JUNIOR,FULLTIME,6270,100,L
2022,INTERMEDIATE,FULLTIME,158000,100,M
2022,INTERMEDIATE,FULLTIME,134000,100,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,120000,100,M
2022,DIRECTOR,FULLTIME,200000,100,M
2022,DIRECTOR,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,216200,0,M
2022,EXPERT,FULLTIME,144100,0,M
2022,INTERMEDIATE,FULLTIME,115573,0,M
2022,INTERMEDIATE,FULLTIME,89306,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,85000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,85000,100,M
2022,EXPERT,FULLTIME,206000,100,M
2022,EXPERT,FULLTIME,175100,100,M
2022,EXPERT,FULLTIME,189650,0,M
2022,EXPERT,FULLTIME,164996,0,M
2022,EXPERT,FULLTIME,149040,100,M
2022,EXPERT,FULLTIME,113900,100,M
2022,EXPERT,FULLTIME,154000,100,M
2022,EXPERT,FULLTIME,126000,100,M
2022,EXPERT,FULLTIME,200000,100,L
2022,EXPERT,FULLTIME,150000,100,L
2022,EXPERT,FULLTIME,195700,0,M
2022,EXPERT,FULLTIME,130500,0,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,INTERMEDIATE,FULLTIME,98506,0,M
2022,INTERMEDIATE,FULLTIME,73880,0,M
2022,EXPERT,FULLTIME,117000,100,M
2022,EXPERT,FULLTIME,99450,100,M
2022,EXPERT,FULLTIME,200000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,193900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,JUNIOR,FULLTIME,55410,100,S
2022,EXPERT,FULLTIME,86193,0,M
2022,EXPERT,FULLTIME,61566,0,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,188100,0,M
2022,EXPERT,FULLTIME,139860,0,M
2022,EXPERT,FULLTIME,248700,0,M
2022,EXPERT,FULLTIME,167100,0,M
2022,INTERMEDIATE,FULLTIME,5723,100,S
2022,EXPERT,FULLTIME,123400,0,M
2022,EXPERT,FULLTIME,88100,0,M
2022,INTERMEDIATE,FULLTIME,50432,100,S
2022,EXPERT,FULLTIME,245000,0,M
2022,EXPERT,FULLTIME,205000,0,M
2022,EXPERT,FULLTIME,141300,0,M
2022,EXPERT,FULLTIME,102100,0,M
2022,EXPERT,FULLTIME,141300,0,M
2022,EXPERT,FULLTIME,102100,0,M
2022,JUNIOR,FULLTIME,50000,100,L
2022,JUNIOR,FULLTIME,84053,100,L
2022,INTERMEDIATE,FULLTIME,61566,50,S
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,EXPERT,FULLTIME,189500,100,L
2022,EXPERT,FULLTIME,140100,100,L
2022,EXPERT,FULLTIME,177600,100,L
2022,EXPERT,FULLTIME,131300,100,L
2022,INTERMEDIATE,FULLTIME,24000,0,M
2022,INTERMEDIATE,FULLTIME,24000,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,EXPERT,FULLTIME,202900,100,L
2022,EXPERT,FULLTIME,131300,100,L
2022,EXPERT,FULLTIME,145000,100,M
2022,EXPERT,FULLTIME,115000,100,M
2022,JUNIOR,FULLTIME,115000,50,L
2022,INTERMEDIATE,FULLTIME,193900,0,M
2022,INTERMEDIATE,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,180000,100,L
2022,EXPERT,FULLTIME,140000,100,L
2022,INTERMEDIATE,FULLTIME,216200,0,M
2022,INTERMEDIATE,FULLTIME,144100,0,M
2022,EXPERT,FULLTIME,216000,0,M
2022,EXPERT,FULLTIME,144000,0,M
2022,JUNIOR,FULLTIME,150000,100,L
2021,JUNIOR,FULLTIME,12171,100,M
2022,INTERMEDIATE,FULLTIME,53416,100,L
2022,JUNIOR,FULLTIME,50000,50,M
2021,EXPERT,FULLTIME,250000,50,L
2022,DIRECTOR,FULLTIME,84053,0,L
2022,INTERMEDIATE,FULLTIME,131752,100,M
2022,EXPERT,FULLTIME,48000,100,S
2022,DIRECTOR,FULLTIME,260500,0,M
2022,DIRECTOR,FULLTIME,175100,0,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,JUNIOR,FULLTIME,55000,100,S
2022,INTERMEDIATE,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,77119,100,L
2022,JUNIOR,FULLTIME,52008,50,S
2022,INTERMEDIATE,FREELANCE,30523,100,S
2022,EXPERT,FULLTIME,206699,0,M
2022,EXPERT,FULLTIME,99100,0,M
2022,INTERMEDIATE,FULLTIME,200000,0,M
2022,INTERMEDIATE,FULLTIME,54000,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
2022,JUNIOR,FULLTIME,130000,50,L
2022,EXPERT,FULLTIME,100000,0,L
2022,EXPERT,FULLTIME,80000,0,L
2022,EXPERT,FULLTIME,160000,0,L
2022,EXPERT,FULLTIME,100000,0,L
2022,EXPERT,FULLTIME,221300,100,L
2022,EXPERT,FULLTIME,148700,100,L
2022,JUNIOR,FULLTIME,30000,100,L
2022,JUNIOR,FULLTIME,28368,50,M
2022,INTERMEDIATE,FULLTIME,91118,0,M
2022,INTERMEDIATE,FULLTIME,61566,0,M
2022,INTERMEDIATE,FULLTIME,60938,100,S
2022,EXPERT,FULLTIME,249260,0,M
2022,EXPERT,FULLTIME,185400,0,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,INTERMEDIATE,FULLTIME,80036,50,M
2022,EXPERT,FULLTIME,128875,100,M
2022,EXPERT,FULLTIME,93700,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,136260,100,M
2022,EXPERT,FULLTIME,109280,100,M
2022,EXPERT,FULLTIME,160000,100,L
2022,EXPERT,FULLTIME,92000,100,L
2022,EXPERT,FULLTIME,200000,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,INTERMEDIATE,FULLTIME,135446,0,M
2022,INTERMEDIATE,FULLTIME,104663,0,M
2022,EXPERT,FULLTIME,117000,100,M
2022,EXPERT,FULLTIME,99450,100,M
2022,JUNIOR,FULLTIME,129000,100,L
2022,JUNIOR,FULLTIME,86000,100,L
2020,JUNIOR,FULLTIME,13493,100,L
2020,JUNIOR,FULLTIME,13493,100,L
2022,EXPERT,FULLTIME,160000,0,L
2022,EXPERT,FULLTIME,119300,0,L
2022,EXPERT,FULLTIME,100000,100,L
2022,INTERMEDIATE,FULLTIME,25000,50,M
2022,INTERMEDIATE,FULLTIME,65257,50,M
2022,INTERMEDIATE,FULLTIME,200000,100,M
2022,JUNIOR,FULLTIME,180000,100,L
2022,INTERMEDIATE,FULLTIME,153000,100,L
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,150075,100,M
2022,EXPERT,FULLTIME,110925,100,M
2022,INTERMEDIATE,FULLTIME,22800,100,M
2022,EXPERT,FULLTIME,160000,100,L
2022,EXPERT,FULLTIME,92000,100,L
2022,EXPERT,FULLTIME,202900,100,L
2022,EXPERT,FULLTIME,131300,100,L
2020,JUNIOR,FULLTIME,22809,100,M
2022,JUNIOR,FULLTIME,15000,0,L
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,133766,100,L
2022,JUNIOR,FULLTIME,83000,0,L
2022,INTERMEDIATE,FULLTIME,92350,100,M
2022,INTERMEDIATE,FULLTIME,67723,100,M
2022,EXPERT,FULLTIME,186000,0,M
2022,EXPERT,FULLTIME,148800,0,M
2022,EXPERT,FULLTIME,112900,0,M
2022,EXPERT,FULLTIME,90320,0,M
2022,EXPERT,FULLTIME,240000,0,M
2022,EXPERT,FULLTIME,160000,0,M
2022,EXPERT,FULLTIME,300000,100,M
2022,EXPERT,FULLTIME,200000,100,M
2022,INTERMEDIATE,FULLTIME,65666,50,S
2022,INTERMEDIATE,FULLTIME,200000,100,L
2022,INTERMEDIATE,FULLTIME,116976,0,M
2022,INTERMEDIATE,FULLTIME,92350,0,M
2022,INTERMEDIATE,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,112900,100,M
2022,EXPERT,FULLTIME,90320,100,M
2022,EXPERT,FULLTIME,145000,100,M
2022,EXPERT,FULLTIME,105400,100,M
2020,JUNIOR,FULLTIME,49268,0,S
2022,INTERMEDIATE,FULLTIME,110820,0,M
2022,INTERMEDIATE,FULLTIME,92350,0,M
2022,EXPERT,FULLTIME,215300,100,L
2022,EXPERT,FULLTIME,158200,100,L
2022,EXPERT,FULLTIME,209100,100,L
2022,EXPERT,FULLTIME,154600,100,L
2022,EXPERT,FULLTIME,115934,0,M
2022,EXPERT,FULLTIME,81666,0,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,155000,100,M
2022,INTERMEDIATE,FULLTIME,84053,100,M
2022,EXPERT,FULLTIME,164000,0,M
2022,EXPERT,FULLTIME,132000,0,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,123000,100,M
2022,EXPERT,FULLTIME,189650,0,M
2022,EXPERT,FULLTIME,164996,0,M
2022,INTERMEDIATE,FULLTIME,52533,0,M
2022,INTERMEDIATE,FULLTIME,52533,0,M
2022,DIRECTOR,FULLTIME,115222,100,S
2022,EXPERT,FULLTIME,165400,100,M
2022,EXPERT,FULLTIME,132320,100,M
2022,EXPERT,FULLTIME,208775,100,M
2022,EXPERT,FULLTIME,147800,100,M
2022,EXPERT,FULLTIME,136994,100,M
2022,EXPERT,FULLTIME,101570,100,M
2022,EXPERT,FULLTIME,128875,100,M
2022,EXPERT,FULLTIME,93700,100,M
2022,DIRECTOR,FULLTIME,76309,50,L
2022,JUNIOR,FULLTIME,35093,100,L
2022,EXPERT,FULLTIME,183600,100,L
2022,EXPERT,FULLTIME,100800,100,L
2022,INTERMEDIATE,FULLTIME,49253,100,M
2022,INTERMEDIATE,FULLTIME,36940,100,M
2022,INTERMEDIATE,FULLTIME,42026,100,M
2022,INTERMEDIATE,FULLTIME,31520,100,M
2022,INTERMEDIATE,FULLTIME,84053,100,M
2022,INTERMEDIATE,FULLTIME,73546,100,M
2022,INTERMEDIATE,FULLTIME,98506,100,M
2022,INTERMEDIATE,FULLTIME,86193,100,M
2022,INTERMEDIATE,FULLTIME,84053,100,M
2022,INTERMEDIATE,FULLTIME,73546,100,M
2022,EXPERT,FULLTIME,189650,0,M
2022,EXPERT,FULLTIME,164996,0,M
2022,INTERMEDIATE,FULLTIME,42026,100,M
2022,INTERMEDIATE,FULLTIME,31520,100,M
2022,INTERMEDIATE,FULLTIME,92350,100,M
2022,INTERMEDIATE,FULLTIME,73880,100,M
2022,EXPERT,FULLTIME,215300,0,L
2022,EXPERT,FULLTIME,140400,0,L
2022,INTERMEDIATE,FULLTIME,63040,100,M
2022,INTERMEDIATE,FULLTIME,47280,100,M
2022,EXPERT,FULLTIME,260000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,INTERMEDIATE,FULLTIME,67723,0,M
2022,INTERMEDIATE,FULLTIME,43096,0,M
2022,INTERMEDIATE,FULLTIME,63040,100,M
2022,INTERMEDIATE,FULLTIME,47280,100,M
2022,INTERMEDIATE,FULLTIME,73880,100,M
2022,INTERMEDIATE,FULLTIME,55410,100,M
2021,INTERMEDIATE,FULLTIME,51064,50,L
2022,EXPERT,FULLTIME,60000,100,L
2022,INTERMEDIATE,FULLTIME,82900,0,M
2022,INTERMEDIATE,FULLTIME,63900,0,M
2022,INTERMEDIATE,FULLTIME,160000,100,L
2022,INTERMEDIATE,FULLTIME,112300,100,L
2022,INTERMEDIATE,FULLTIME,241000,100,M
2022,INTERMEDIATE,FULLTIME,159000,100,M
2022,EXPERT,FULLTIME,180000,0,M
2022,EXPERT,FULLTIME,80000,0,M
2022,INTERMEDIATE,FULLTIME,58000,0,S
2022,INTERMEDIATE,FULLTIME,58000,0,S
2022,EXPERT,FULLTIME,136000,0,M
2022,EXPERT,FULLTIME,108800,0,M
2022,DIRECTOR,FULLTIME,242000,100,M
2022,DIRECTOR,FULLTIME,200000,100,M
2022,INTERMEDIATE,FULLTIME,61566,0,M
2022,INTERMEDIATE,FULLTIME,36940,0,M
2022,INTERMEDIATE,FULLTIME,73880,0,M
2022,INTERMEDIATE,FULLTIME,49253,0,M
2022,EXPERT,FULLTIME,165220,100,M
2022,EXPERT,FULLTIME,120160,100,M
2022,EXPERT,FULLTIME,124190,100,M
2022,EXPERT,FULLTIME,90320,100,M
2022,EXPERT,FULLTIME,181940,0,M
2022,EXPERT,FULLTIME,132320,0,M
2022,EXPERT,FULLTIME,220110,0,M
2022,EXPERT,FULLTIME,160080,0,M
2022,EXPERT,FULLTIME,180000,0,L
2022,EXPERT,FULLTIME,120000,0,L
2022,INTERMEDIATE,FULLTIME,126500,0,M
2022,INTERMEDIATE,FULLTIME,106260,0,M
2022,EXPERT,FULLTIME,116000,0,M
2022,EXPERT,FULLTIME,99000,0,M
2022,EXPERT,FULLTIME,155000,100,M
2022,EXPERT,FULLTIME,120600,100,M
2022,INTERMEDIATE,FULLTIME,130000,0,M
2022,INTERMEDIATE,FULLTIME,90000,0,M
2022,INTERMEDIATE,FULLTIME,170000,100,M
2022,INTERMEDIATE,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,102100,100,M
2022,EXPERT,FULLTIME,84900,100,M
2022,EXPERT,FULLTIME,136620,100,M
2022,EXPERT,FULLTIME,99360,100,M
2022,EXPERT,FULLTIME,110820,0,M
2022,EXPERT,FULLTIME,98506,0,M
2022,EXPERT,FULLTIME,146000,100,M
2022,EXPERT,FULLTIME,123000,100,M
2022,JUNIOR,FULLTIME,49253,100,M
2022,JUNIOR,FULLTIME,43096,100,M
2022,DIRECTOR,FULLTIME,130000,100,M
2022,DIRECTOR,FULLTIME,110000,100,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,161342,100,M
2022,EXPERT,FULLTIME,137141,100,M
2022,EXPERT,FULLTIME,167000,100,M
2022,EXPERT,FULLTIME,123000,100,M
2022,EXPERT,FULLTIME,73880,0,M
2022,EXPERT,FULLTIME,61566,0,M
2022,EXPERT,FULLTIME,211500,100,M
2022,EXPERT,FULLTIME,138600,100,M
2022,EXPERT,FULLTIME,192400,100,M
2022,EXPERT,FULLTIME,90700,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,61300,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,61300,100,M
2022,EXPERT,FULLTIME,160000,0,L
2022,EXPERT,FULLTIME,113000,0,L
2022,EXPERT,FULLTIME,150000,0,M
2022,EXPERT,FULLTIME,95550,0,M
2022,INTERMEDIATE,FULLTIME,167000,100,M
2022,INTERMEDIATE,FULLTIME,115500,100,M
2022,EXPERT,FULLTIME,112900,100,M
2022,EXPERT,FULLTIME,90320,100,M
2022,EXPERT,FULLTIME,112900,100,M
2022,EXPERT,FULLTIME,90320,100,M
2022,EXPERT,FULLTIME,165400,100,M
2022,EXPERT,FULLTIME,132320,100,M
2022,EXPERT,FULLTIME,243900,100,M
2022,EXPERT,FULLTIME,156600,100,M
2022,EXPERT,FULLTIME,136600,100,M
2022,EXPERT,FULLTIME,109280,100,M
2022,EXPERT,FULLTIME,128875,100,M
2022,EXPERT,FULLTIME,93700,100,M
2022,DIRECTOR,FULLTIME,224000,100,M
2022,DIRECTOR,FULLTIME,167875,100,M
2022,DIRECTOR,FULLTIME,175000,100,M
2022,DIRECTOR,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,209100,100,L
2022,EXPERT,FULLTIME,154600,100,L
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,EXPERT,FULLTIME,205300,0,L
2022,EXPERT,FULLTIME,140400,0,L
2022,EXPERT,FULLTIME,176000,100,M
2022,EXPERT,FULLTIME,144000,100,M
2022,EXPERT,FULLTIME,200100,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,EXPERT,FULLTIME,70500,0,M
2022,EXPERT,FULLTIME,54000,0,M
2022,EXPERT,FULLTIME,205300,0,M
2022,EXPERT,FULLTIME,140400,0,M
2022,EXPERT,FULLTIME,205300,0,M
2022,EXPERT,FULLTIME,184700,0,M
2022,EXPERT,FULLTIME,175100,100,M
2022,EXPERT,FULLTIME,140250,100,M
2022,EXPERT,FULLTIME,116150,100,M
2022,EXPERT,FULLTIME,99050,100,M
2022,EXPERT,FULLTIME,145000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,112900,100,M
2022,EXPERT,FULLTIME,90320,100,M
2022,INTERMEDIATE,FULLTIME,85000,0,M
2022,INTERMEDIATE,FULLTIME,75000,0,M
2022,EXPERT,FULLTIME,214000,100,M
2022,EXPERT,FULLTIME,192600,100,M
2022,EXPERT,FULLTIME,266400,100,M
2022,EXPERT,FULLTIME,213120,100,M
2022,EXPERT,FULLTIME,155000,100,M
2022,EXPERT,FULLTIME,115000,100,M
2022,INTERMEDIATE,FULLTIME,141300,0,M
2022,INTERMEDIATE,FULLTIME,102100,0,M
2022,EXPERT,FULLTIME,115934,100,M
2022,EXPERT,FULLTIME,81666,100,M
2022,INTERMEDIATE,FULLTIME,206699,0,M
2022,INTERMEDIATE,FULLTIME,99100,0,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,110500,100,M
2022,INTERMEDIATE,FULLTIME,61566,0,M
2022,INTERMEDIATE,FULLTIME,43096,0,M
2022,EXPERT,FULLTIME,80000,100,M
2022,EXPERT,FULLTIME,60000,100,M
2022,EXPERT,FULLTIME,192564,100,M
2022,EXPERT,FULLTIME,144854,100,M
2022,EXPERT,FULLTIME,230000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,150260,100,M
2022,EXPERT,FULLTIME,109280,100,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,INTERMEDIATE,FULLTIME,160000,100,M
2022,INTERMEDIATE,FULLTIME,130000,100,M
2022,JUNIOR,FULLTIME,67000,0,M
2022,JUNIOR,FULLTIME,52000,0,M
2022,EXPERT,FULLTIME,154000,100,M
2022,EXPERT,FULLTIME,126000,100,M
2022,EXPERT,FULLTIME,129000,0,M
2022,EXPERT,FULLTIME,99000,0,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,69000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,150075,100,M
2022,EXPERT,FULLTIME,110925,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,25000,100,M
2022,EXPERT,FULLTIME,126500,100,M
2022,EXPERT,FULLTIME,106260,100,M
2022,EXPERT,FULLTIME,220110,100,M
2022,EXPERT,FULLTIME,160080,100,M
2022,EXPERT,FULLTIME,105000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,230000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,INTERMEDIATE,FULLTIME,135000,100,M
2022,INTERMEDIATE,FULLTIME,50000,100,M
2022,EXPERT,FULLTIME,220000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,INTERMEDIATE,FULLTIME,172386,0,M
2022,INTERMEDIATE,FULLTIME,86193,0,M
2022,EXPERT,FULLTIME,220000,100,M
2022,EXPERT,FULLTIME,120000,100,M
2022,INTERMEDIATE,FULLTIME,200000,100,M
2022,INTERMEDIATE,FULLTIME,120000,100,M
2022,EXPERT,FULLTIME,120000,100,S
2022,EXPERT,FULLTIME,65000,100,S
2022,DIRECTOR,FULLTIME,324000,100,M
2022,DIRECTOR,FULLTIME,216000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,185100,100,M
2022,EXPERT,FULLTIME,104890,100,M
2022,EXPERT,FULLTIME,105000,100,M
2022,EXPERT,FULLTIME,80000,100,M
2022,INTERMEDIATE,FULLTIME,76814,100,M
2020,EXPERT,FULLTIME,117104,50,L
2022,DIRECTOR,FULLTIME,192037,50,L
2022,INTERMEDIATE,FULLTIME,120000,100,S
2022,INTERMEDIATE,FULLTIME,17805,100,M
2022,INTERMEDIATE,FULLTIME,30523,100,L
2022,INTERMEDIATE,FULLTIME,55685,50,L
2022,INTERMEDIATE,PARTTIME,52533,50,L
2022,JUNIOR,FULLTIME,17805,100,M
2022,INTERMEDIATE,FULLTIME,75000,100,L
2022,INTERMEDIATE,FULLTIME,157000,100,L
2022,INTERMEDIATE,FULLTIME,69133,50,L
2022,JUNIOR,FULLTIME,65000,100,S
2022,EXPERT,FULLTIME,68293,100,S
2021,INTERMEDIATE,FULLTIME,109000,50,L
2022,INTERMEDIATE,FULLTIME,67597,100,M
2022,JUNIOR,FULLTIME,10000,100,M
2022,INTERMEDIATE,FULLTIME,20000,100,S
2021,EXPERT,FULLTIME,102839,100,L
2022,EXPERT,FULLTIME,200000,100,M
2022,JUNIOR,FULLTIME,51081,100,L
2022,INTERMEDIATE,FULLTIME,78000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,115000,100,M
2022,INTERMEDIATE,FULLTIME,83864,100,L
2022,JUNIOR,FULLTIME,40000,100,L
2022,INTERMEDIATE,FULLTIME,31520,100,S
2022,EXPERT,FULLTIME,59888,100,L
2020,JUNIOR,FULLTIME,54742,100,L
2022,EXPERT,FULLTIME,89306,50,L
2022,JUNIOR,FULLTIME,83171,50,M
2022,EXPERT,FULLTIME,165000,100,M
2022,INTERMEDIATE,FULLTIME,153000,50,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,76814,100,M
2022,INTERMEDIATE,FULLTIME,33609,100,L
2022,INTERMEDIATE,FULLTIME,75000,100,S
2020,INTERMEDIATE,FULLTIME,20000,0,S
2022,JUNIOR,CONTRACT,30469,100,M
2021,INTERMEDIATE,FULLTIME,69999,50,L
2022,JUNIOR,FULLTIME,55475,100,M
2022,INTERMEDIATE,FULLTIME,61989,0,L
2022,EXPERT,FULLTIME,152500,100,M
2022,JUNIOR,FULLTIME,120000,100,L
2022,INTERMEDIATE,FULLTIME,135000,100,L
2022,EXPERT,FULLTIME,405000,100,L
2021,EXPERT,FULLTIME,150000,0,L
2021,EXPERT,FULLTIME,240000,0,L
2021,INTERMEDIATE,FULLTIME,135000,100,L
2021,JUNIOR,FULLTIME,80000,100,M
2022,EXPERT,FULLTIME,380000,100,L
2022,INTERMEDIATE,FULLTIME,120402,0,L
2022,EXPERT,FULLTIME,177000,100,L
2022,INTERMEDIATE,FULLTIME,65141,100,M
2022,INTERMEDIATE,FULLTIME,48000,100,S
2022,JUNIOR,FULLTIME,20000,0,M
2021,EXPERT,FULLTIME,220000,0,L
2021,INTERMEDIATE,FULLTIME,77364,50,S
2021,INTERMEDIATE,FULLTIME,63711,50,S
2022,JUNIOR,FULLTIME,150000,100,S
2021,INTERMEDIATE,FULLTIME,90000,100,M
2022,INTERMEDIATE,FREELANCE,100000,100,M
2021,JUNIOR,FULLTIME,100000,0,S
2022,JUNIOR,PARTTIME,100000,50,M
2022,EXPERT,FULLTIME,144000,50,L
2022,EXPERT,FULLTIME,155499,100,M
2021,EXPERT,FULLTIME,24000,100,M
2021,INTERMEDIATE,FULLTIME,38400,100,M
2022,JUNIOR,FULLTIME,100000,50,L
2021,INTERMEDIATE,FULLTIME,82500,100,S
2021,JUNIOR,FULLTIME,49646,50,M
2021,EXPERT,FULLTIME,40570,50,L
2022,JUNIOR,FULLTIME,120000,100,M
2022,EXPERT,FULLTIME,84053,0,M
2021,JUNIOR,FULLTIME,20000,100,S
2022,JUNIOR,FULLTIME,125000,0,M
2021,INTERMEDIATE,FULLTIME,9466,0,S
2021,EXPERT,FULLTIME,120000,50,S
2021,JUNIOR,PARTTIME,10354,50,M
2021,JUNIOR,FULLTIME,110037,0,L
